,YEAR,MONTH,WEEK,quantity,unit_price,fem,pol1,total_cost,DCM,gross_sales,avg_inventory_whp,avg_inventory_sales,product_cost_mxn,DCM_margin,qty_last_week,qty_avg_prev_4w,price_avg_last_week,cost_avg_last_week,price_avg_prev_4w,cost_avg_prev_4w,event_effect
83,2024,7,31,8505.0,10613.290744826649,0.1097092511013215,0.0617837004405286,6775.580692215555,3837.710052611094,352288.7087935454,0.7089235943882101,0.0425631074750017,4736.895649409362,0.3697596613378278,9883.0,9222.75,10429.259732878898,6872.28794555942,10529.554940109323,6835.303590024747,0
84,2024,8,32,7699.0,10844.167090737415,0.1112974137931034,0.0614866379310344,6883.131747444396,3961.035343293018,318645.1092529031,0.4736446302120385,0.0483843759395752,4827.050559583858,0.3726821725212543,8505.0,9299.25,10613.290744826649,6775.580692215555,10489.29007633268,6806.487994347844,0
85,2024,8,33,7661.0,10963.515690047134,0.1092907488986784,0.0626418502202643,7002.023512098072,3961.492177949062,326574.20144279057,0.4903748543548177,0.0499846920551766,4903.284434279097,0.3738594559441874,7699.0,9130.5,10844.167090737415,6883.131747444396,10554.875733549101,6801.002613863412,0
86,2024,8,34,7311.0,10866.046034984114,0.113791304347826,0.0633560869565217,7036.758925581396,3829.287109402717,306402.8100827466,0.4302289917673762,0.0433203270159791,4868.534256858283,0.3653178760353507,7661.0,8437.0,10963.515690047134,7002.023512098072,10712.558314622524,6883.255974329361,0
87,2024,8,35,7606.0,10592.220197498553,0.1106875,0.0621983333333333,6896.926984481668,3695.293213016884,306561.3384714805,0.4482405750729247,0.0570705737249854,4866.484612297541,0.3369895001047987,7311.0,7794.0,10866.046034984114,7036.758925581396,10821.754890148828,6924.373719334855,0
88,2024,9,36,8413.0,10712.09774113601,0.1116946902654867,0.0635911504424778,6931.730599442895,3780.367141693115,352787.9763076498,0.4398143297113285,0.0723233644169834,4848.516550496681,0.3616835059857773,7606.0,7569.25,10592.220197498553,6896.926984481668,10816.487253316804,6954.710292401383,0
89,2024,9,37,8112.0,10661.410372514169,0.1095982142857142,0.0593544642857142,6769.00430153588,3892.406070978288,334925.2634821728,80.26867436606149,0.0470626127088128,4748.367265676518,0.3774729336500781,8413.0,7747.75,10712.09774113601,6931.730599442895,10783.469915916454,6966.860005401008,0
90,2024,9,38,9322.0,10946.130490835443,0.1104690265486725,0.0633092920353982,7010.177064060699,3935.9534267747463,383210.98159165785,79.60286140335795,0.0791652421837858,4861.794136150443,0.3735703962092777,8112.0,7860.5,10661.410372514169,6769.00430153588,10707.943586533213,6908.60520276046,0
91,2024,9,39,8650.0,10618.103394771406,0.1091746724890829,0.0642646288209606,6881.860673355525,3736.2427214158806,356706.9608010543,78.54504135954824,0.0457545889935194,4784.0899690734495,0.349556654721704,9322.0,8363.25,10946.130490835443,7010.177064060699,10727.964700496044,6901.959737380286,0
92,2024,9,40,13775.0,10569.542495572903,0.1144957264957265,0.0679645299145299,6835.825312591458,3733.717182981448,590024.5200687847,76.93093279770713,0.0587125192373694,4862.002956999829,0.3666184359597748,8650.0,8624.25,10618.103394771406,6881.860673355525,10734.435499814257,6898.19315959875,0
93,2024,10,41,7834.0,10735.6341957515,0.1149269406392694,0.0673703196347032,6953.897749860215,3781.736445891287,339211.1528444156,81.99524202944825,0.0469250989390528,4749.182245906484,0.3614055292805289,13775.0,9964.75,10569.542495572903,6835.825312591458,10698.79668842348,6874.2168378858905,0
94,2024,10,42,8886.0,10734.387789276308,0.1136515837104072,0.0650235294117647,6769.249846004788,3965.137943271519,394648.2019974227,72.04787962332857,0.0642302472044653,4790.012966088778,0.3758535264048604,7834.0,9895.25,10735.6341957515,6953.897749860215,10717.352644232813,6920.440199966975,0
95,2024,10,43,8728.0,10869.01555050789,0.110358407079646,0.0626256637168141,6972.3556705527135,3896.659879955177,370491.8916222548,75.26884601382226,0.0652607695799002,4868.535427070487,0.3653507462555084,8886.0,9786.25,10734.387789276308,6769.249846004788,10664.416968843028,6860.208395452997,0
96,2024,10,44,7288.0,10857.792586928235,0.1114126213592233,0.0586451456310679,6965.851828594371,3891.940758333865,347379.24539299525,91.68935178740352,0.0835740098047351,4908.802297175218,0.3646450896290593,8728.0,9805.75,10869.01555050789,6972.3556705527135,10727.145007777151,6882.832144752294,0
97,2024,11,45,14696.0,10354.790003338714,0.1159030837004405,0.0598140969162995,6620.693765861318,3734.0962374773953,626410.867422892,87.75268470389548,0.6021476800493668,4793.504672631013,0.3687937453637958,7288.0,8184.0,10857.792586928235,6965.851828594371,10799.207530615984,6915.338773753022,10
